listing_id,sme_id,country,city,waste_category,waste_item,volume_kg,contamination_risk,ai_routing_score,recommended_recycler_id,match_status,total_co2_offset,status,pH,created_at,waste_type_id,subcategory_id,toxicity_level,recommended_handling,storage_risk_level,documentation_status,regulatory_category,recycler_id,business_name,main_speciality,waste_types_accepted,capacity_kg_per_day,current_load_kg,country_recycler,city_recycler,gps_lat,gps_lng,certification_level,processing_efficiency,city_match,country_match,waste_category_match,estimated_distance,ai_explanation,net_climate_impact
31,16,Kenya,Kisumu,Others,Miscellaneous,429.81,Medium,22.5,17,Unmatched,152.97,In Progress,7.14,2026-03-20 21:42:48,4,16,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,17,Combs-Davis,Solid,"['E-waste', 'PET Bottles', 'Textiles']",4389,1959,Kenya,Kisumu,-0.053664,34.731662,Basic,0.76,1,1,0,5,Recycler is in the same city,6.63
31,16,Kenya,Kisumu,Others,Miscellaneous,429.81,Medium,22.5,17,Unmatched,152.97,In Progress,7.14,2026-03-20 21:42:48,4,16,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,17,Combs-Davis,Solid,"['E-waste', 'PET Bottles', 'Textiles']",4389,1959,Kenya,Kisumu,-0.053664,34.731662,Basic,0.76,1,1,0,5,Recycler is in the same city,-18.86
32,16,Kenya,Kisumu,Organic,Agricultural Residue,321.03,High,6.0,19,Matched,76.15,Open,6.5,2025-10-20 20:13:35,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,19,Cooper-Jenkins,Others,"['Construction debris', 'Wastewater', 'PET Bottles']",2650,1664,Kenya,Eldoret,0.486833,35.282474,None,0.92,0,1,0,20,Recycler is in the same country,6.63
32,16,Kenya,Kisumu,Organic,Agricultural Residue,321.03,High,6.0,19,Matched,76.15,Open,6.5,2025-10-20 20:13:35,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,19,Cooper-Jenkins,Others,"['Construction debris', 'Wastewater', 'PET Bottles']",2650,1664,Kenya,Eldoret,0.486833,35.282474,None,0.92,0,1,0,20,Recycler is in the same country,-18.86
33,17,Nigeria,Kano,Solid,LDPE 'Sachet' Water Bags,259.56,Medium,14.0,51,Matched,109.9,Closed,6.75,2025-11-01 22:42:28,2,6,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,51,Diaz-Green,Others,"['PET Bottles', 'Food Scraps', 'Construction debris']",4067,2615,Nigeria,Ibadan,7.357514,3.899428,None,0.83,0,1,0,20,Recycler is in the same country,136.76
33,17,Nigeria,Kano,Solid,LDPE 'Sachet' Water Bags,259.56,Medium,14.0,51,Matched,109.9,Closed,6.75,2025-11-01 22:42:28,2,6,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,51,Diaz-Green,Others,"['PET Bottles', 'Food Scraps', 'Construction debris']",4067,2615,Nigeria,Ibadan,7.357514,3.899428,None,0.83,0,1,0,20,Recycler is in the same country,-25.78
34,17,Nigeria,Kano,Solid,PET Bottles,229.01,High,6.0,56,Unmatched,204.82,In Progress,7.21,2025-10-30 08:57:10,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,56,Harper-Robles,Liquid,"['Wastewater', 'Food Scraps', 'Textiles']",4091,1996,Nigeria,Port Harcourt,4.811583,7.062021,Basic,0.92,0,1,0,20,Recycler is in the same country,136.76
34,17,Nigeria,Kano,Solid,PET Bottles,229.01,High,6.0,56,Unmatched,204.82,In Progress,7.21,2025-10-30 08:57:10,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,56,Harper-Robles,Liquid,"['Wastewater', 'Food Scraps', 'Textiles']",4091,1996,Nigeria,Port Harcourt,4.811583,7.062021,Basic,0.92,0,1,0,20,Recycler is in the same country,-25.78
35,18,Kenya,Nakuru,Organic,Agricultural Residue,169.01,High,6.0,24,Unmatched,46.72,Open,6.18,2026-03-04 20:49:24,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,24,"Griffin, Miller and Austin",Liquid,"['Textiles', 'Construction debris', 'PET Bottles']",3064,1327,Kenya,Kisumu,-0.07879,34.811372,None,0.86,0,1,0,20,Recycler is in the same country,-27.97
35,18,Kenya,Nakuru,Organic,Agricultural Residue,169.01,High,6.0,24,Unmatched,46.72,Open,6.18,2026-03-04 20:49:24,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,24,"Griffin, Miller and Austin",Liquid,"['Textiles', 'Construction debris', 'PET Bottles']",3064,1327,Kenya,Kisumu,-0.07879,34.811372,None,0.86,0,1,0,20,Recycler is in the same country,3.78
36,18,Kenya,Nakuru,Organic,Livestock Manure,387.28,Medium,8.0,4,Matched,194.05,In Progress,5.91,2025-12-07 09:16:30,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,4,White-Coleman,Others,"['Textiles', 'Construction debris', 'E-waste']",843,2781,Nigeria,Kano,11.990954,8.562801,Basic,0.98,0,0,0,100,,-27.97
36,18,Kenya,Nakuru,Organic,Livestock Manure,387.28,Medium,8.0,4,Matched,194.05,In Progress,5.91,2025-12-07 09:16:30,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,4,White-Coleman,Others,"['Textiles', 'Construction debris', 'E-waste']",843,2781,Nigeria,Kano,11.990954,8.562801,Basic,0.98,0,0,0,100,,3.78
37,19,Nigeria,Port Harcourt,Others,Construction debris,332.6,Medium,8.0,34,Unmatched,45.66,Open,7.02,2025-11-19 11:05:47,4,15,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,Regulated,34,Martinez and Sons,Liquid,"['E-waste', 'Food Scraps', 'Textiles']",2516,1664,Kenya,Mombasa,-4.084359,39.692252,None,0.77,0,0,0,100,,-32.4
37,19,Nigeria,Port Harcourt,Others,Construction debris,332.6,Medium,8.0,34,Unmatched,45.66,Open,7.02,2025-11-19 11:05:47,4,15,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,Regulated,34,Martinez and Sons,Liquid,"['E-waste', 'Food Scraps', 'Textiles']",2516,1664,Kenya,Mombasa,-4.084359,39.692252,None,0.77,0,0,0,100,,14.91
38,19,Nigeria,Port Harcourt,Organic,Agricultural Residue,27.07,Low,28.5,46,Unmatched,9.36,Closed,6.42,2026-01-09 19:18:26,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,46,Dunn-Taylor,Organic,"['Textiles', 'Construction debris', 'Food Scraps']",3726,552,Nigeria,Abuja,9.103114,7.399899,None,0.71,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category; Low contamination risk; Low toxicity,-32.4
38,19,Nigeria,Port Harcourt,Organic,Agricultural Residue,27.07,Low,28.5,46,Unmatched,9.36,Closed,6.42,2026-01-09 19:18:26,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,46,Dunn-Taylor,Organic,"['Textiles', 'Construction debris', 'Food Scraps']",3726,552,Nigeria,Abuja,9.103114,7.399899,None,0.71,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category; Low contamination risk; Low toxicity,14.91
39,20,Kenya,Nakuru,Organic,Agricultural Residue,257.69,Low,12.000000000000002,30,Unmatched,194.04,Closed,5.6,2025-12-28 12:23:41,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,30,Page-Jacobs,Liquid,"['Food Scraps', 'PET Bottles', 'Textiles']",1506,1480,Nigeria,Port Harcourt,4.776362,7.043561,None,0.71,0,0,0,100,Low contamination risk; Low toxicity,27.55
39,20,Kenya,Nakuru,Organic,Agricultural Residue,257.69,Low,12.000000000000002,30,Unmatched,194.04,Closed,5.6,2025-12-28 12:23:41,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,30,Page-Jacobs,Liquid,"['Food Scraps', 'PET Bottles', 'Textiles']",1506,1480,Nigeria,Port Harcourt,4.776362,7.043561,None,0.71,0,0,0,100,Low contamination risk; Low toxicity,-32.4
40,20,Kenya,Nakuru,Liquid,Greywater,316.67,High,0.0,51,Unmatched,62.68,Open,10.84,2025-10-02 10:55:11,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,51,Diaz-Green,Others,"['PET Bottles', 'Food Scraps', 'Construction debris']",4067,2615,Nigeria,Ibadan,7.357514,3.899428,None,0.83,0,0,0,100,,27.55
40,20,Kenya,Nakuru,Liquid,Greywater,316.67,High,0.0,51,Unmatched,62.68,Open,10.84,2025-10-02 10:55:11,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,51,Diaz-Green,Others,"['PET Bottles', 'Food Scraps', 'Construction debris']",4067,2615,Nigeria,Ibadan,7.357514,3.899428,None,0.83,0,0,0,100,,-32.4
41,21,Kenya,Nairobi,Organic,Market Waste,242.65,High,6.0,44,Matched,210.03,Closed,6.76,2026-03-03 00:37:21,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,44,Dalton-Nguyen,Solid,"['PET Bottles', 'Food Scraps', 'Construction debris']",1131,275,Kenya,Kisumu,-0.086908,34.812158,None,0.78,0,1,0,20,Recycler is in the same country,53.78
41,21,Kenya,Nairobi,Organic,Market Waste,242.65,High,6.0,44,Matched,210.03,Closed,6.76,2026-03-03 00:37:21,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,44,Dalton-Nguyen,Solid,"['PET Bottles', 'Food Scraps', 'Construction debris']",1131,275,Kenya,Kisumu,-0.086908,34.812158,None,0.78,0,1,0,20,Recycler is in the same country,-2.65
42,21,Kenya,Nairobi,Organic,Market Waste,128.26,Low,18.000000000000004,20,Unmatched,114.58,Open,6.29,2026-03-03 16:41:47,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,20,Dillon-Mccarty,Liquid,"['E-waste', 'Construction debris', 'PET Bottles']",1543,1963,Kenya,Kisumu,-0.063639,34.720723,Advanced,0.98,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,53.78
42,21,Kenya,Nairobi,Organic,Market Waste,128.26,Low,18.000000000000004,20,Unmatched,114.58,Open,6.29,2026-03-03 16:41:47,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,20,Dillon-Mccarty,Liquid,"['E-waste', 'Construction debris', 'PET Bottles']",1543,1963,Kenya,Kisumu,-0.063639,34.720723,Advanced,0.98,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,-2.65
43,22,Kenya,Eldoret,Organic,Agricultural Residue,215.65,High,6.0,27,Unmatched,130.74,In Progress,6.33,2025-11-21 21:29:21,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,27,Welch-Duncan,Liquid,"['PET Bottles', 'E-waste', 'Wastewater']",2512,1604,Kenya,Mombasa,-4.033664,39.68155,Basic,0.91,0,1,0,20,Recycler is in the same country,-7.27
43,22,Kenya,Eldoret,Organic,Agricultural Residue,215.65,High,6.0,27,Unmatched,130.74,In Progress,6.33,2025-11-21 21:29:21,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,27,Welch-Duncan,Liquid,"['PET Bottles', 'E-waste', 'Wastewater']",2512,1604,Kenya,Mombasa,-4.033664,39.68155,Basic,0.91,0,1,0,20,Recycler is in the same country,-38.88
44,22,Kenya,Eldoret,Solid,LDPE 'Sachet' Water Bags,267.42,High,10.499999999999998,14,Unmatched,205.05,Closed,7.29,2026-03-05 07:32:57,2,6,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,14,King-Garrison,Solid,"['Food Scraps', 'Construction debris', 'PET Bottles']",1207,2336,Nigeria,Ibadan,7.367695,3.988967,None,0.89,0,0,1,100,Recycler specializes in this waste category,-7.27
44,22,Kenya,Eldoret,Solid,LDPE 'Sachet' Water Bags,267.42,High,10.499999999999998,14,Unmatched,205.05,Closed,7.29,2026-03-05 07:32:57,2,6,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,14,King-Garrison,Solid,"['Food Scraps', 'Construction debris', 'PET Bottles']",1207,2336,Nigeria,Ibadan,7.367695,3.988967,None,0.89,0,0,1,100,Recycler specializes in this waste category,-38.88
45,23,Kenya,Nakuru,Liquid,Used Cooking Oil,48.43,High,6.0,50,Unmatched,13.46,In Progress,4.25,2026-01-15 21:22:06,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,50,Ballard Group,Organic,"['PET Bottles', 'Food Scraps', 'Wastewater']",2944,473,Kenya,Eldoret,0.556153,35.232404,Advanced,0.96,0,1,0,20,Recycler is in the same country,1.84
45,23,Kenya,Nakuru,Liquid,Used Cooking Oil,48.43,High,6.0,50,Unmatched,13.46,In Progress,4.25,2026-01-15 21:22:06,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,50,Ballard Group,Organic,"['PET Bottles', 'Food Scraps', 'Wastewater']",2944,473,Kenya,Eldoret,0.556153,35.232404,Advanced,0.96,0,1,0,20,Recycler is in the same country,-49.2
46,23,Kenya,Nakuru,Others,Construction debris,297.03,Low,18.000000000000004,48,Unmatched,114.34,Open,7.2,2025-11-22 06:26:38,4,15,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,48,"Fields, Elliott and Mills",Organic,"['E-waste', 'PET Bottles', 'Food Scraps']",2852,1887,Kenya,Mombasa,-4.029463,39.693657,Advanced,0.93,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,1.84
46,23,Kenya,Nakuru,Others,Construction debris,297.03,Low,18.000000000000004,48,Unmatched,114.34,Open,7.2,2025-11-22 06:26:38,4,15,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,48,"Fields, Elliott and Mills",Organic,"['E-waste', 'PET Bottles', 'Food Scraps']",2852,1887,Kenya,Mombasa,-4.029463,39.693657,Advanced,0.93,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,-49.2
47,24,Kenya,Mombasa,Organic,Food Scraps,476.9,High,0.0,30,Matched,115.85,Open,5.66,2025-12-29 04:46:31,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,30,Page-Jacobs,Liquid,"['Food Scraps', 'PET Bottles', 'Textiles']",1506,1480,Nigeria,Port Harcourt,4.776362,7.043561,None,0.71,0,0,0,100,,-8.59
47,24,Kenya,Mombasa,Organic,Food Scraps,476.9,High,0.0,30,Matched,115.85,Open,5.66,2025-12-29 04:46:31,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,30,Page-Jacobs,Liquid,"['Food Scraps', 'PET Bottles', 'Textiles']",1506,1480,Nigeria,Port Harcourt,4.776362,7.043561,None,0.71,0,0,0,100,,-21.59
48,24,Kenya,Mombasa,Organic,Livestock Manure,289.76,High,0.0,25,Unmatched,157.55,Open,5.28,2026-01-10 20:32:20,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,25,Welch-Thomas,Others,"['Wastewater', 'Construction debris', 'E-waste']",2042,2511,Nigeria,Kano,11.971364,8.575456,None,0.93,0,0,0,100,,-8.59
48,24,Kenya,Mombasa,Organic,Livestock Manure,289.76,High,0.0,25,Unmatched,157.55,Open,5.28,2026-01-10 20:32:20,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,25,Welch-Thomas,Others,"['Wastewater', 'Construction debris', 'E-waste']",2042,2511,Nigeria,Kano,11.971364,8.575456,None,0.93,0,0,0,100,,-21.59
49,25,Kenya,Nairobi,Organic,Market Waste,480.37,Medium,18.499999999999996,46,Unmatched,247.21,Closed,6.89,2026-02-14 22:04:45,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,46,Dunn-Taylor,Organic,"['Textiles', 'Construction debris', 'Food Scraps']",3726,552,Nigeria,Abuja,9.103114,7.399899,None,0.71,0,0,1,100,Recycler specializes in this waste category,-29.69
49,25,Kenya,Nairobi,Organic,Market Waste,480.37,Medium,18.499999999999996,46,Unmatched,247.21,Closed,6.89,2026-02-14 22:04:45,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,46,Dunn-Taylor,Organic,"['Textiles', 'Construction debris', 'Food Scraps']",3726,552,Nigeria,Abuja,9.103114,7.399899,None,0.71,0,0,1,100,Recycler specializes in this waste category,132.65
50,25,Kenya,Nairobi,Organic,Livestock Manure,319.51,Low,37.0,42,Matched,67.63,Open,6.62,2025-12-23 05:56:32,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,42,Sims-Anderson,Organic,"['Wastewater', 'Food Scraps', 'Construction debris']",4211,610,Kenya,Nairobi,-1.265679,36.783098,Basic,0.74,1,1,1,5,Recycler is in the same city; Recycler specializes in this waste category; Low contamination risk; Low toxicity,-29.69
50,25,Kenya,Nairobi,Organic,Livestock Manure,319.51,Low,37.0,42,Matched,67.63,Open,6.62,2025-12-23 05:56:32,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,42,Sims-Anderson,Organic,"['Wastewater', 'Food Scraps', 'Construction debris']",4211,610,Kenya,Nairobi,-1.265679,36.783098,Basic,0.74,1,1,1,5,Recycler is in the same city; Recycler specializes in this waste category; Low contamination risk; Low toxicity,132.65
51,26,Kenya,Mombasa,Organic,Food Scraps,24.78,Low,26.5,27,Matched,19.04,Closed,6.48,2025-11-06 20:26:25,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,27,Welch-Duncan,Liquid,"['PET Bottles', 'E-waste', 'Wastewater']",2512,1604,Kenya,Mombasa,-4.033664,39.68155,Basic,0.91,1,1,0,5,Recycler is in the same city; Low contamination risk; Low toxicity,-1.99
51,26,Kenya,Mombasa,Organic,Food Scraps,24.78,Low,26.5,27,Matched,19.04,Closed,6.48,2025-11-06 20:26:25,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,27,Welch-Duncan,Liquid,"['PET Bottles', 'E-waste', 'Wastewater']",2512,1604,Kenya,Mombasa,-4.033664,39.68155,Basic,0.91,1,1,0,5,Recycler is in the same city; Low contamination risk; Low toxicity,2.39
52,26,Kenya,Mombasa,Organic,Agricultural Residue,166.67,Medium,8.0,56,Matched,70.82,Closed,5.64,2025-09-29 11:11:01,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,56,Harper-Robles,Liquid,"['Wastewater', 'Food Scraps', 'Textiles']",4091,1996,Nigeria,Port Harcourt,4.811583,7.062021,Basic,0.92,0,0,0,100,,-1.99
52,26,Kenya,Mombasa,Organic,Agricultural Residue,166.67,Medium,8.0,56,Matched,70.82,Closed,5.64,2025-09-29 11:11:01,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,56,Harper-Robles,Liquid,"['Wastewater', 'Food Scraps', 'Textiles']",4091,1996,Nigeria,Port Harcourt,4.811583,7.062021,Basic,0.92,0,0,0,100,,2.39
53,27,Nigeria,Port Harcourt,Solid,Scrap Metal,204.79,High,6.0,43,Matched,254.12,Closed,6.6,2026-02-24 21:27:02,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,43,Johnson Ltd,Others,"['Wastewater', 'PET Bottles', 'Food Scraps']",2399,377,Nigeria,Kano,12.03928,8.560558,Advanced,0.72,0,1,0,20,Recycler is in the same country,9.35
53,27,Nigeria,Port Harcourt,Solid,Scrap Metal,204.79,High,6.0,43,Matched,254.12,Closed,6.6,2026-02-24 21:27:02,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,43,Johnson Ltd,Others,"['Wastewater', 'PET Bottles', 'Food Scraps']",2399,377,Nigeria,Kano,12.03928,8.560558,Advanced,0.72,0,1,0,20,Recycler is in the same country,8.95
54,27,Nigeria,Port Harcourt,Organic,Agricultural Residue,139.93,High,10.499999999999998,18,Matched,73.92,Closed,6.88,2025-09-24 17:30:09,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,18,"Cook, Ward and Castro",Organic,"['PET Bottles', 'Construction debris', 'Textiles']",1057,1956,Kenya,Nakuru,-0.297796,36.092728,Advanced,0.99,0,0,1,100,Recycler specializes in this waste category,9.35
54,27,Nigeria,Port Harcourt,Organic,Agricultural Residue,139.93,High,10.499999999999998,18,Matched,73.92,Closed,6.88,2025-09-24 17:30:09,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,18,"Cook, Ward and Castro",Organic,"['PET Bottles', 'Construction debris', 'Textiles']",1057,1956,Kenya,Nakuru,-0.297796,36.092728,Advanced,0.99,0,0,1,100,Recycler specializes in this waste category,8.95
55,28,Kenya,Eldoret,Solid,Scrap Metal,247.05,High,14.5,45,Unmatched,278.32,In Progress,7.17,2025-10-24 03:54:14,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,45,Mcdonald-Pitts,Liquid,"['Construction debris', 'PET Bottles', 'Textiles']",4871,765,Kenya,Eldoret,0.482774,35.266034,None,0.93,1,1,0,5,Recycler is in the same city,-11.2
